time,trade_pr,trade_vol,d_vol,amt,b1pr,b1vol,b2pr,b2vol,b3pr,b3vol,b4pr,b4vol,b5pr,b5vol,s1pr,s1vol,s2pr,s2vol,s3pr,s3vol,s4pr,s4vol,s5pr,s5vol,bs
2017-1-19 09:59:33,11.15,11,42262,12256,11.14,11,11.13,628,11.12,376,11.11,549,11.10,459,11.15,283,11.16,873,11.17,232,11.18,553,11.19,68,1
2017-1-19 09:59:36,11.15,5,42267,5572,11.14,11,11.13,628,11.12,376,11.11,549,11.10,459,11.15,278,11.16,873,11.17,232,11.18,553,11.19,68,1
2017-1-19 09:59:42,11.15,92,42359,102532,11.14,28,11.13,628,11.12,376,11.11,549,11.10,459,11.15,236,11.16,873,11.17,232,11.18,553,11.19,68,1
2017-1-19 09:59:45,11.14,33,42392,36764,11.13,628,11.12,376,11.11,549,11.10,459,11.09,366,11.14,37,11.15,236,11.16,873,11.17,232,11.18,553,-1
2017-1-19 09:59:48,11.14,28,42420,31192,11.13,628,11.12,376,11.11,549,11.10,459,11.09,366,11.14,11,11.15,236,11.16,873,11.17,232,11.18,553,1
2017-1-19 09:59:51,11.15,49,42469,54612,11.14,200,11.13,628,11.12,376,11.11,549,11.10,459,11.15,257,11.16,873,11.17,232,11.18,553,11.19,68,1
2017-1-19 09:59:57,11.15,60,42529,66900,11.14,465,11.13,643,11.12,376,11.11,549,11.10,484,11.15,197,11.16,873,11.17,214,11.18,487,11.19,68,1
2017-1-19 10:00:00,11.15,89,42618,99236,11.14,485,11.13,652,11.12,376,11.11,549,11.10,484,11.15,108,11.16,873,11.17,214,11.18,487,11.19,68,1
2017-1-19 10:00:03,11.14,30,42648,33428,11.14,466,11.13,652,11.12,376,11.11,549,11.10,484,11.15,119,11.16,873,11.17,214,11.18,487,11.19,68,-1
2017-1-19 10:00:06,11.14,6,42654,6684,11.14,510,11.13,652,11.12,376,11.11,549,11.10,484,11.15,119,11.16,873,11.17,214,11.18,487,11.19,68,-1
2017-1-19 10:00:09,11.14,25,42679,27856,11.14,497,11.13,658,11.12,376,11.11,549,11.10,484,11.15,66,11.16,873,11.17,214,11.18,487,11.19,68,-1
2017-1-19 10:00:15,11.14,2,42681,2228,11.14,547,11.13,641,11.12,376,11.11,549,11.10,501,11.15,74,11.16,873,11.17,222,11.18,487,11.19,68,-1
2017-1-19 10:00:18,11.15,70,42751,78048,11.14,547,11.13,641,11.12,376,11.11,549,11.10,501,11.15,4,11.16,899,11.17,222,11.18,487,11.19,68,1
2017-1-19 10:00:24,11.15,6,42757,6688,11.15,8,11.14,565,11.13,661,11.12,376,11.11,549,11.16,899,11.17,222,11.18,487,11.19,68,11.20,2048,1
2017-1-19 10:00:27,11.15,8,42765,8920,11.14,565,11.13,661,11.12,376,11.11,549,11.10,501,11.15,3,11.16,899,11.17,222,11.18,487,11.19,68,-1
2017-1-19 10:00:30,11.15,3,42768,3344,11.15,87,11.14,562,11.13,661,11.12,376,11.11,549,11.16,899,11.17,222,11.18,487,11.19,68,11.20,2048,1
2017-1-19 10:00:33,11.15,30,42798,33452,11.15,112,11.14,562,11.13,661,11.12,376,11.11,529,11.16,899,11.17,222,11.18,487,11.19,68,11.20,2048,-1
2017-1-19 10:00:36,11.15,6,42804,6692,11.15,124,11.14,562,11.13,661,11.12,376,11.11,529,11.16,899,11.17,122,11.18,487,11.19,68,11.20,2048,-1
2017-1-19 10:00:42,11.15,5,42809,5572,11.15,137,11.14,707,11.13,658,11.12,376,11.11,529,11.16,899,11.17,122,11.18,478,11.19,68,11.20,2048,-1
2017-1-19 10:00:51,11.16,10,42819,11160,11.15,137,11.14,655,11.13,658,11.12,376,11.11,529,11.16,899,11.17,122,11.18,478,11.19,79,11.20,2049,1
2017-1-19 10:00:57,11.15,19,42838,21188,11.15,128,11.14,655,11.13,658,11.12,376,11.11,529,11.16,899,11.17,122,11.18,478,11.19,74,11.20,2049,-1
2017-1-19 10:01:03,11.16,15,42853,16736,11.15,131,11.14,655,11.13,658,11.12,376,11.11,529,11.16,885,11.17,122,11.18,478,11.19,74,11.20,2049,1
2017-1-19 10:01:06,11.16,82,42935,91440,11.15,59,11.14,655,11.13,658,11.12,376,11.11,529,11.16,875,11.17,122,11.18,478,11.19,74,11.20,2049,1
2017-1-19 10:01:12,11.15,60,42995,66904,11.14,661,11.13,658,11.12,376,11.11,529,11.10,511,11.15,30,11.16,875,11.17,122,11.18,478,11.19,74,-1
2017-1-19 10:01:15,11.15,9,43004,10032,11.14,661,11.13,658,11.12,376,11.11,529,11.10,511,11.15,23,11.16,875,11.17,122,11.18,478,11.19,74,1
2017-1-19 10:01:18,11.15,14,43018,15612,11.14,661,11.13,658,11.12,376,11.11,529,11.10,511,11.15,21,11.16,875,11.17,122,11.18,478,11.19,74,1
2017-1-19 10:01:21,11.15,21,43039,23412,11.15,26,11.14,666,11.13,658,11.12,376,11.11,529,11.16,875,11.17,122,11.18,478,11.19,128,11.20,2050,1
2017-1-19 10:01:24,11.16,39,43078,43496,11.15,307,11.14,666,11.13,658,11.12,376,11.11,529,11.16,865,11.17,122,11.18,478,11.19,128,11.20,2050,1
2017-1-19 10:01:30,11.16,10,43088,11160,11.15,876,11.14,676,11.13,663,11.12,376,11.11,529,11.16,855,11.17,122,11.18,478,11.19,128,11.20,2050,1
2017-1-19 10:01:33,11.16,5,43093,5580,11.15,876,11.14,676,11.13,663,11.12,376,11.11,529,11.16,850,11.17,122,11.18,478,11.19,138,11.20,2045,1
2017-1-19 10:01:36,11.15,3,43096,3348,11.15,873,11.14,676,11.13,663,11.12,377,11.11,529,11.16,852,11.17,122,11.18,478,11.19,138,11.20,2045,-1
2017-1-19 10:01:39,11.15,10,43106,11148,11.15,863,11.14,676,11.13,663,11.12,377,11.11,529,11.16,852,11.17,122,11.18,478,11.19,149,11.20,2045,-1
2017-1-19 10:01:42,11.16,20,43126,22320,11.15,863,11.14,676,11.13,663,11.12,377,11.11,529,11.16,832,11.17,122,11.18,478,11.19,149,11.20,2045,1
2017-1-19 10:01:45,11.15,9,43135,10036,11.15,854,11.14,676,11.13,663,11.12,377,11.11,529,11.16,832,11.17,122,11.18,478,11.19,149,11.20,2045,-1
2017-1-19 10:01:48,11.16,112,43247,124940,11.15,804,11.14,676,11.13,663,11.12,377,11.11,529,11.16,770,11.17,122,11.18,478,11.19,149,11.20,2045,1
2017-1-19 10:01:51,11.16,31,43278,34596,11.15,803,11.14,686,11.13,663,11.12,377,11.11,529,11.16,740,11.17,122,11.18,478,11.19,149,11.20,2045,1
2017-1-19 10:01:54,11.15,40,43318,44620,11.15,782,11.14,689,11.13,663,11.12,377,11.11,529,11.16,731,11.17,122,11.18,478,11.19,149,11.20,2045,-1
2017-1-19 10:01:57,11.16,10,43328,11160,11.15,782,11.14,689,11.13,663,11.12,377,11.11,529,11.16,731,11.17,122,11.18,478,11.19,149,11.20,2045,1
2017-1-19 10:02:00,11.16,20,43348,22320,11.15,784,11.14,688,11.13,663,11.12,377,11.11,529,11.16,721,11.17,122,11.18,478,11.19,169,11.20,2045,1
2017-1-19 10:02:03,11.16,5,43353,5580,11.15,788,11.14,690,11.13,663,11.12,377,11.11,529,11.16,716,11.17,122,11.18,478,11.19,184,11.20,2045,1
2017-1-19 10:02:06,11.15,192,43545,214080,11.15,598,11.14,690,11.13,663,11.12,377,11.11,529,11.16,716,11.17,122,11.18,478,11.19,184,11.20,2045,-1
2017-1-19 10:02:09,11.16,1,43546,1116,11.15,608,11.14,685,11.13,663,11.12,377,11.11,529,11.16,715,11.17,139,11.18,478,11.19,184,11.20,2045,1
2017-1-19 10:02:12,11.16,6,43552,6696,11.15,608,11.14,685,11.13,663,11.12,357,11.11,529,11.16,709,11.17,139,11.18,478,11.19,184,11.20,2045,1
2017-1-19 10:02:15,11.15,22,43574,24528,11.15,586,11.14,685,11.13,663,11.12,357,11.11,529,11.16,709,11.17,139,11.18,478,11.19,184,11.20,2045,-1
2017-1-19 10:02:21,11.15,12,43586,13380,11.15,591,11.14,685,11.13,667,11.12,357,11.11,534,11.16,709,11.17,139,11.18,478,11.19,184,11.20,2045,-1
2017-1-19 10:02:24,11.15,40,43626,44632,11.15,581,11.14,685,11.13,647,11.12,357,11.11,534,11.16,677,11.17,139,11.18,478,11.19,184,11.20,2045,-1
2017-1-19 10:02:27,11.16,205,43831,228580,11.15,381,11.14,685,11.13,647,11.12,357,11.11,534,11.16,672,11.17,139,11.18,478,11.19,184,11.20,2044,1
2017-1-19 10:02:30,11.15,113,43944,125996,11.15,268,11.14,685,11.13,647,11.12,357,11.11,529,11.16,672,11.17,239,11.18,478,11.19,184,11.20,2044,-1
2017-1-19 10:02:36,11.16,18,43962,20088,11.15,291,11.14,687,11.13,647,11.12,357,11.11,529,11.16,654,11.17,239,11.18,478,11.19,184,11.20,2044,1
2017-1-19 10:02:39,11.15,101,44063,112612,11.15,197,11.14,707,11.13,647,11.12,357,11.11,529,11.16,665,11.17,239,11.18,478,11.19,184,11.20,2044,-1
2017-1-19 10:02:42,11.15,3,44066,3348,11.15,205,11.14,707,11.13,647,11.12,357,11.11,529,11.16,665,11.17,239,11.18,478,11.19,184,11.20,2074,-1
2017-1-19 10:02:45,11.15,65,44131,72472,11.15,158,11.14,707,11.13,647,11.12,357,11.11,529,11.16,670,11.17,239,11.18,478,11.19,184,11.20,2074,-1
2017-1-19 10:02:51,11.15,8,44139,8920,11.15,199,11.14,707,11.13,647,11.12,357,11.11,529,11.16,672,11.17,239,11.18,478,11.19,130,11.20,2074,-1
2017-1-19 10:02:54,11.15,12,44151,13380,11.15,187,11.14,707,11.13,647,11.12,357,11.11,529,11.16,672,11.17,259,11.18,478,11.19,115,11.20,2074,-1
2017-1-19 10:03:00,11.15,234,44385,260968,11.15,27,11.14,710,11.13,647,11.12,367,11.11,529,11.16,605,11.17,259,11.18,478,11.19,115,11.20,2074,-1
2017-1-19 10:03:06,11.15,10,44395,11148,11.14,710,11.13,647,11.12,367,11.11,548,11.10,562,11.15,11,11.16,605,11.17,259,11.18,478,11.19,115,-1
2017-1-19 10:03:09,11.15,10,44405,11152,11.14,710,11.13,617,11.12,367,11.11,548,11.10,562,11.15,229,11.16,605,11.17,259,11.18,478,11.19,115,1
2017-1-19 10:03:12,11.15,108,44513,120420,11.14,710,11.13,617,11.12,367,11.11,548,11.10,562,11.15,121,11.16,605,11.17,259,11.18,478,11.19,115,1
2017-1-19 10:03:15,11.15,22,44535,24532,11.14,700,11.13,617,11.12,367,11.11,548,11.10,562,11.15,199,11.16,605,11.17,259,11.18,478,11.19,115,1
2017-1-19 10:03:18,11.15,10,44545,11148,11.14,703,11.13,617,11.12,367,11.11,548,11.10,562,11.15,189,11.16,605,11.17,259,11.18,478,11.19,142,1
2017-1-19 10:03:24,11.15,189,44734,210736,11.15,63,11.14,709,11.13,617,11.12,367,11.11,548,11.16,605,11.17,259,11.18,478,11.19,142,11.20,2076,1
2017-1-19 10:03:27,11.15,20,44754,22300,11.15,112,11.14,709,11.13,617,11.12,367,11.11,548,11.16,605,11.17,259,11.18,478,11.19,142,11.20,2076,-1
2017-1-19 10:03:30,11.15,10,44764,11148,11.15,112,11.14,709,11.13,617,11.12,367,11.11,548,11.16,605,11.17,259,11.18,478,11.19,142,11.20,2076,-1
2017-1-19 10:03:33,11.16,72,44836,80312,11.15,172,11.14,712,11.13,617,11.12,367,11.11,548,11.16,574,11.17,259,11.18,478,11.19,236,11.20,2076,1
2017-1-19 10:03:36,11.16,7,44843,7812,11.15,187,11.14,702,11.13,617,11.12,367,11.11,548,11.16,574,11.17,259,11.18,478,11.19,236,11.20,2076,1
2017-1-19 10:03:39,11.16,23,44866,25668,11.15,187,11.14,702,11.13,617,11.12,367,11.11,548,11.16,551,11.17,259,11.18,478,11.19,236,11.20,2076,1
2017-1-19 10:03:42,11.16,10,44876,11160,11.15,187,11.14,699,11.13,617,11.12,367,11.11,548,11.16,721,11.17,259,11.18,478,11.19,236,11.20,2081,1
2017-1-19 10:03:45,11.15,3,44879,3344,11.15,194,11.14,697,11.13,617,11.12,367,11.11,548,11.16,724,11.17,259,11.18,478,11.19,236,11.20,2081,-1
2017-1-19 10:03:51,11.15,1,44880,1116,11.15,214,11.14,697,11.13,617,11.12,367,11.11,548,11.16,544,11.17,259,11.18,478,11.19,236,11.20,2081,-1
2017-1-19 10:03:54,11.16,74,44954,82584,11.15,219,11.14,695,11.13,617,11.12,367,11.11,548,11.16,470,11.17,259,11.18,478,11.19,303,11.20,2081,1
2017-1-19 10:03:57,11.15,234,45188,260912,11.14,695,11.13,602,11.12,367,11.11,548,11.10,562,11.15,1156,11.16,470,11.17,259,11.18,478,11.19,303,-1
2017-1-19 10:04:00,11.15,25,45213,27872,11.14,695,11.13,602,11.12,367,11.11,548,11.10,562,11.15,1131,11.16,470,11.17,259,11.18,478,11.19,303,1
2017-1-19 10:04:03,11.14,48,45261,53508,11.14,681,11.13,602,11.12,367,11.11,548,11.10,562,11.15,1097,11.16,467,11.17,259,11.18,478,11.19,303,-1
2017-1-19 10:04:06,11.15,49,45310,54636,11.14,781,11.13,602,11.12,367,11.11,548,11.10,562,11.15,1048,11.16,467,11.17,259,11.18,478,11.19,303,1
2017-1-19 10:04:09,11.15,8,45318,8920,11.14,787,11.13,602,11.12,367,11.11,548,11.10,592,11.15,1040,11.16,477,11.17,259,11.18,478,11.19,303,1
2017-1-19 10:04:12,11.15,45,45363,50172,11.14,777,11.13,602,11.12,367,11.11,548,11.10,592,11.15,1090,11.16,477,11.17,259,11.18,478,11.19,303,1
2017-1-19 10:04:21,11.14,272,45635,303020,11.14,532,11.13,602,11.12,367,11.11,548,11.10,592,11.15,1080,11.16,473,11.17,259,11.18,478,11.19,303,-1
2017-1-19 10:04:24,11.14,7,45642,7804,11.14,533,11.13,602,11.12,367,11.11,548,11.10,592,11.15,1074,11.16,461,11.17,259,11.18,478,11.19,303,-1
2017-1-19 10:04:27,11.14,59,45701,65728,11.14,492,11.13,602,11.12,367,11.11,548,11.10,592,11.15,1071,11.16,461,11.17,259,11.18,478,11.19,303,-1
2017-1-19 10:04:30,11.15,10,45711,11148,11.14,505,11.13,594,11.12,367,11.11,548,11.10,592,11.15,1081,11.16,461,11.17,259,11.18,478,11.19,303,1
2017-1-19 10:04:33,11.14,40,45751,44560,11.14,475,11.13,606,11.12,367,11.11,548,11.10,592,11.15,1082,11.16,461,11.17,259,11.18,478,11.19,303,-1
2017-1-19 10:04:39,11.14,137,45888,152696,11.14,416,11.13,606,11.12,373,11.11,548,11.10,592,11.15,1017,11.16,461,11.17,259,11.18,471,11.19,303,-1
2017-1-19 10:04:42,11.15,26,45914,28992,11.14,416,11.13,606,11.12,373,11.11,548,11.10,592,11.15,1091,11.16,461,11.17,259,11.18,471,11.19,209,1
2017-1-19 10:04:57,11.14,60,45974,66880,11.14,411,11.13,606,11.12,413,11.11,548,11.10,592,11.15,1055,11.16,461,11.17,259,11.18,471,11.19,200,-1
2017-1-19 10:05:03,11.14,2,45976,2228,11.14,409,11.13,606,11.12,413,11.11,548,11.10,592,11.15,1062,11.16,461,11.17,259,11.18,476,11.19,200,-1
2017-1-19 10:05:12,11.14,3,45979,3340,11.14,408,11.13,601,11.12,413,11.11,548,11.10,622,11.15,1067,11.16,457,11.17,259,11.18,476,11.19,200,-1
2017-1-19 10:05:18,11.14,15,45994,16720,11.14,420,11.13,601,11.12,403,11.11,548,11.10,622,11.15,1066,11.16,457,11.17,259,11.18,478,11.19,200,-1
2017-1-19 10:05:21,11.14,60,46054,66840,11.14,373,11.13,601,11.12,403,11.11,553,11.10,622,11.15,1175,11.16,457,11.17,259,11.18,478,11.19,200,-1
2017-1-19 10:05:27,11.14,3,46057,3344,11.14,415,11.13,601,11.12,403,11.11,553,11.10,622,11.15,1177,11.16,477,11.17,259,11.18,478,11.19,200,-1
2017-1-19 10:05:36,11.14,83,46140,92460,11.14,361,11.13,596,11.12,408,11.11,553,11.10,629,11.15,1082,11.16,477,11.17,259,11.18,478,11.19,200,-1
2017-1-19 10:05:39,11.14,151,46291,168224,11.14,226,11.13,596,11.12,408,11.11,553,11.10,629,11.15,1072,11.16,457,11.17,259,11.18,478,11.19,200,-1
2017-1-19 10:05:45,11.15,778,47069,867468,11.14,256,11.13,596,11.12,408,11.11,548,11.10,629,11.15,294,11.16,457,11.17,259,11.18,478,11.19,200,1
2017-1-19 10:05:48,11.14,11,47080,12256,11.14,327,11.13,596,11.12,408,11.11,548,11.10,629,11.15,292,11.16,457,11.17,259,11.18,478,11.19,200,-1
2017-1-19 10:05:51,11.15,292,47372,325584,11.15,568,11.14,327,11.13,606,11.12,408,11.11,548,11.16,315,11.17,259,11.18,450,11.19,200,11.20,2096,1
2017-1-19 10:05:57,11.15,47,47419,52404,11.15,618,11.14,327,11.13,609,11.12,408,11.11,548,11.16,315,11.17,259,11.18,450,11.19,200,11.20,2096,-1
2017-1-19 10:06:03,11.16,130,47549,145080,11.15,623,11.14,335,11.13,609,11.12,408,11.11,553,11.16,185,11.17,259,11.18,450,11.19,200,11.20,2096,1
2017-1-19 10:06:09,11.16,9,47558,10044,11.15,656,11.14,351,11.13,609,11.12,408,11.11,553,11.16,176,11.17,259,11.18,270,11.19,200,11.20,2096,1
2017-1-19 10:06:12,11.16,96,47654,107136,11.15,657,11.14,351,11.13,614,11.12,408,11.11,553,11.16,81,11.17,268,11.18,270,11.19,200,11.20,2096,1
2017-1-19 10:06:15,11.16,68,47722,75888,11.15,657,11.14,331,11.13,614,11.12,408,11.11,553,11.16,19,11.17,268,11.18,270,11.19,200,11.20,2096,1
2017-1-19 10:06:18,11.16,4,47726,4464,11.15,127,11.14,331,11.13,614,11.12,353,11.11,548,11.16,15,11.17,268,11.18,270,11.19,200,11.20,2096,1
2017-1-19 10:06:21,11.16,4,47730,4464,11.15,132,11.14,438,11.13,614,11.12,353,11.11,548,11.16,11,11.17,268,11.18,270,11.19,200,11.20,2096,1
2017-1-19 10:06:24,11.16,11,47741,12272,11.16,8,11.15,153,11.14,438,11.13,614,11.12,358,11.17,268,11.18,270,11.19,200,11.20,2096,11.21,581,1
2017-1-19 10:06:27,11.16,2,47743,2232,11.16,16,11.15,153,11.14,438,11.13,617,11.12,358,11.17,268,11.18,270,11.19,200,11.20,2096,11.21,581,-1
2017-1-19 10:06:30,11.16,30,47773,33480,11.16,85,11.15,153,11.14,438,11.13,617,11.12,358,11.17,268,11.18,270,11.19,200,11.20,2096,11.21,581,-1
2017-1-19 10:06:33,11.17,39,47812,43564,11.16,87,11.15,154,11.14,438,11.13,617,11.12,358,11.17,234,11.18,270,11.19,200,11.20,2098,11.21,581,1
2017-1-19 10:06:36,11.16,30,47842,33480,11.16,57,11.15,154,11.14,438,11.13,622,11.12,368,11.17,234,11.18,270,11.19,200,11.20,2098,11.21,581,-1
2017-1-19 10:06:39,11.16,30,47872,33480,11.16,42,11.15,139,11.14,433,11.13,622,11.12,368,11.17,234,11.18,270,11.19,200,11.20,2098,11.21,581,-1
2017-1-19 10:06:45,11.17,13,47885,14524,11.16,199,11.15,139,11.14,443,11.13,642,11.12,368,11.17,221,11.18,270,11.19,200,11.20,2098,11.21,581,1
2017-1-19 10:06:48,11.17,58,47943,64784,11.16,199,11.15,139,11.14,443,11.13,642,11.12,370,11.17,163,11.18,270,11.19,200,11.20,2098,11.21,581,1
2017-1-19 10:06:57,11.17,11,47954,12288,11.16,186,11.15,192,11.14,416,11.13,637,11.12,370,11.17,152,11.18,270,11.19,383,11.20,2084,11.21,567,1
2017-1-19 10:07:06,11.17,99,48053,110584,11.16,186,11.15,302,11.14,405,11.13,734,11.12,360,11.17,53,11.18,270,11.19,383,11.20,2084,11.21,557,1
2017-1-19 10:07:12,11.17,163,48216,181968,11.17,37,11.16,86,11.15,302,11.14,395,11.13,734,11.18,297,11.19,383,11.20,2088,11.21,547,11.22,957,1
2017-1-19 10:07:18,11.17,76,48292,84892,11.16,121,11.15,302,11.14,395,11.13,734,11.12,363,11.17,24,11.18,297,11.19,383,11.20,2244,11.21,547,-1
2017-1-19 10:07:21,11.17,5,48297,5588,11.16,171,11.15,302,11.14,395,11.13,754,11.12,363,11.17,354,11.18,306,11.19,383,11.20,2244,11.21,547,1
2017-1-19 10:07:24,11.17,122,48419,136272,11.16,195,11.15,302,11.14,435,11.13,754,11.12,363,11.17,232,11.18,310,11.19,383,11.20,2239,11.21,547,1
2017-1-19 10:07:27,11.17,22,48441,24576,11.16,195,11.15,302,11.14,435,11.13,754,11.12,349,11.17,215,11.18,310,11.19,388,11.20,2239,11.21,547,1
2017-1-19 10:07:45,11.16,36,48477,40180,11.16,165,11.15,314,11.14,442,11.13,754,11.12,371,11.17,285,11.18,310,11.19,547,11.20,2254,11.21,641,-1
2017-1-19 10:07:48,11.16,6,48483,6696,11.16,209,11.15,314,11.14,442,11.13,754,11.12,371,11.17,285,11.18,310,11.19,547,11.20,2254,11.21,641,-1
2017-1-19 10:07:51,11.16,14,48497,15624,11.16,195,11.15,314,11.14,456,11.13,754,11.12,371,11.17,285,11.18,310,11.19,547,11.20,2254,11.21,641,-1
2017-1-19 10:07:54,11.17,64,48561,71488,11.16,195,11.15,314,11.14,456,11.13,754,11.12,371,11.17,221,11.18,310,11.19,547,11.20,2254,11.21,641,1
2017-1-19 10:08:00,11.16,4,48565,4464,11.16,236,11.15,313,11.14,456,11.13,754,11.12,371,11.17,221,11.18,310,11.19,542,11.20,2254,11.21,726,-1
2017-1-19 10:08:03,11.16,5,48570,5580,11.16,231,11.15,313,11.14,456,11.13,754,11.12,371,11.17,221,11.18,310,11.19,542,11.20,2254,11.21,726,-1
2017-1-19 10:08:09,11.16,14,48584,15624,11.16,217,11.15,313,11.14,456,11.13,754,11.12,371,11.17,221,11.18,310,11.19,542,11.20,2254,11.21,726,-1
2017-1-19 10:08:21,11.16,30,48614,33480,11.16,189,11.15,303,11.14,456,11.13,745,11.12,371,11.17,350,11.18,310,11.19,542,11.20,2249,11.21,726,-1
2017-1-19 10:08:24,11.16,179,48793,199776,11.16,21,11.15,303,11.14,456,11.13,745,11.12,371,11.17,339,11.18,310,11.19,542,11.20,2249,11.21,726,-1
2017-1-19 10:08:27,11.16,21,48814,23436,11.15,303,11.14,456,11.13,745,11.12,374,11.11,509,11.16,9,11.17,339,11.18,310,11.19,554,11.20,2249,-1
2017-1-19 10:08:30,11.17,45,48859,50256,11.15,316,11.14,456,11.13,745,11.12,374,11.11,509,11.17,303,11.18,310,11.19,554,11.20,2249,11.21,709,1
2017-1-19 10:08:39,11.17,15,48874,16756,11.16,13,11.15,322,11.14,466,11.13,741,11.12,374,11.17,290,11.18,310,11.19,554,11.20,2249,11.21,709,1
2017-1-19 10:08:42,11.16,262,49136,292640,11.15,322,11.14,466,11.13,741,11.12,374,11.11,509,11.16,2,11.17,61,11.18,310,11.19,554,11.20,2249,-1
2017-1-19 10:08:51,11.16,7,49143,7812,11.15,322,11.14,466,11.13,741,11.12,374,11.11,509,11.16,14,11.17,73,11.18,310,11.19,554,11.20,2249,1
2017-1-19 10:08:54,11.17,89,49232,99396,11.15,321,11.14,466,11.13,741,11.12,374,11.11,509,11.17,1,11.18,310,11.19,554,11.20,2249,11.21,709,1
2017-1-19 10:09:06,11.16,57,49289,63608,11.15,332,11.14,466,11.13,741,11.12,374,11.11,509,11.16,63,11.17,10,11.18,326,11.19,554,11.20,2249,-1
2017-1-19 10:09:09,11.16,3,49292,3352,11.15,332,11.14,464,11.13,741,11.12,374,11.11,509,11.16,62,11.17,10,11.18,326,11.19,554,11.20,2249,1
2017-1-19 10:09:21,11.16,64,49356,71424,11.15,332,11.14,460,11.13,741,11.12,374,11.11,509,11.16,1,11.17,227,11.18,331,11.19,549,11.20,2249,1
2017-1-19 10:09:27,11.16,9,49365,10032,11.16,1,11.15,329,11.14,660,11.13,741,11.12,374,11.17,232,11.18,331,11.19,549,11.20,2249,11.21,709,1
2017-1-19 10:09:36,11.17,4,49369,4472,11.16,7,11.15,329,11.14,623,11.13,741,11.12,374,11.17,227,11.18,331,11.19,549,11.20,2251,11.21,704,1
2017-1-19 10:09:45,11.16,24,49393,26784,11.16,5,11.15,329,11.14,623,11.13,741,11.12,374,11.17,409,11.18,331,11.19,549,11.20,2228,11.21,704,-1
2017-1-19 10:09:51,11.16,27,49420,30128,11.16,8,11.15,316,11.14,523,11.13,738,11.12,374,11.17,414,11.18,327,11.19,549,11.20,2228,11.21,704,-1
2017-1-19 10:09:54,11.16,8,49428,8928,11.15,316,11.14,523,11.13,738,11.12,375,11.11,509,11.16,6,11.17,418,11.18,349,11.19,549,11.20,2228,-1
2017-1-19 10:09:57,11.16,10,49438,11160,11.15,316,11.14,523,11.13,743,11.12,375,11.11,509,11.16,26,11.17,428,11.18,449,11.19,549,11.20,2228,1
2017-1-19 10:10:03,11.16,1,49439,1120,11.15,316,11.14,523,11.13,743,11.12,375,11.11,509,11.16,25,11.17,253,11.18,449,11.19,549,11.20,2234,1
2017-1-19 10:10:12,11.15,20,49459,22296,11.15,306,11.14,529,11.13,743,11.12,385,11.11,509,11.16,26,11.17,253,11.18,449,11.19,549,11.20,754,-1
2017-1-19 10:10:15,11.15,57,49516,63608,11.15,322,11.14,519,11.13,743,11.12,385,11.11,509,11.16,143,11.17,253,11.18,449,11.19,549,11.20,754,-1
2017-1-19 10:10:21,11.15,50,49566,55752,11.15,272,11.14,519,11.13,743,11.12,385,11.11,509,11.16,169,11.17,253,11.18,449,11.19,549,11.20,748,-1
2017-1-19 10:10:24,11.16,57,49623,63612,11.15,272,11.14,519,11.13,743,11.12,385,11.11,509,11.16,412,11.17,253,11.18,449,11.19,549,11.20,748,1
2017-1-19 10:10:27,11.16,14,49637,15620,11.15,271,11.14,519,11.13,743,11.12,385,11.11,509,11.16,399,11.17,269,11.18,449,11.19,299,11.20,748,1
2017-1-19 10:10:30,11.16,38,49675,42380,11.15,248,11.14,519,11.13,743,11.12,385,11.11,509,11.16,391,11.17,269,11.18,449,11.19,299,11.20,748,1
2017-1-19 10:10:33,11.15,30,49705,33452,11.15,218,11.14,519,11.13,743,11.12,385,11.11,509,11.16,391,11.17,269,11.18,449,11.19,299,11.20,748,-1
2017-1-19 10:10:45,11.16,6,49711,6696,11.15,278,11.14,514,11.13,743,11.12,388,11.11,509,11.16,385,11.17,107,11.18,449,11.19,299,11.20,748,1
2017-1-19 10:10:48,11.16,1,49712,1112,11.15,288,11.14,514,11.13,743,11.12,388,11.11,509,11.16,384,11.17,107,11.18,449,11.19,299,11.20,748,1
2017-1-19 10:10:51,11.16,26,49738,29016,11.15,288,11.14,514,11.13,743,11.12,388,11.11,509,11.16,358,11.17,107,11.18,449,11.19,299,11.20,748,1
2017-1-19 10:10:54,11.15,1,49739,1116,11.15,287,11.14,514,11.13,743,11.12,388,11.11,509,11.16,358,11.17,107,11.18,449,11.19,299,11.20,748,-1
2017-1-19 10:10:57,11.16,24,49763,26776,11.15,277,11.14,514,11.13,743,11.12,388,11.11,509,11.16,344,11.17,107,11.18,449,11.19,299,11.20,748,1
2017-1-19 10:11:00,11.15,52,49815,57980,11.15,235,11.14,519,11.13,743,11.12,388,11.11,509,11.16,344,11.17,107,11.18,449,11.19,299,11.20,748,-1
2017-1-19 10:11:06,11.16,6,49821,6696,11.15,245,11.14,519,11.13,743,11.12,387,11.11,509,11.16,338,11.17,107,11.18,449,11.19,299,11.20,748,1
2017-1-19 10:11:09,11.15,33,49854,36804,11.15,225,11.14,519,11.13,743,11.12,387,11.11,509,11.16,328,11.17,81,11.18,449,11.19,299,11.20,748,-1
2017-1-19 10:11:12,11.16,56,49910,62496,11.15,245,11.14,519,11.13,733,11.12,387,11.11,509,11.16,297,11.17,81,11.18,449,11.19,299,11.20,748,1
